iso_time,seq,fs_hz,sample_index,t_seconds,value
2026-04-22T11:54:58.699+02:00,14,10.000000,9,0.900000,-5.449176
2026-04-22T11:54:58.699+02:00,14,10.000000,10,1.000000,4.796129
2026-04-22T11:54:58.699+02:00,14,10.000000,11,1.100000,-2.445953
2026-04-22T11:54:58.699+02:00,14,10.000000,12,1.200000,1.646779
2026-04-22T11:54:58.699+02:00,14,10.000000,13,1.300000,-3.501836
2026-04-22T11:54:58.699+02:00,14,10.000000,14,1.400000,5.448905
2026-04-22T11:54:58.699+02:00,14,10.000000,15,1.500000,-4.798786
2026-04-22T11:54:58.699+02:00,14,10.000000,16,1.600000,2.448650
2026-04-22T11:54:58.699+02:00,14,10.000000,17,1.700000,-1.648337
2026-04-22T11:54:58.699+02:00,14,10.000000,18,1.800000,3.502650
2026-04-22T11:54:58.699+02:00,14,10.000000,19,1.900000,-5.450399
2026-04-22T11:54:58.699+02:00,14,10.000000,20,2.000000,4.801439
2026-04-22T11:54:58.699+02:00,14,10.000000,21,2.100000,-2.452152
2026-04-22T11:54:58.699+02:00,14,10.000000,22,2.200000,1.649892
2026-04-22T11:54:58.699+02:00,14,10.000000,23,2.300000,-3.503461
2026-04-22T11:54:58.699+02:00,14,10.000000,24,2.400000,5.451888
2026-04-22T11:54:58.699+02:00,14,10.000000,25,2.500000,-4.804088
2026-04-22T11:54:58.699+02:00,14,10.000000,26,2.600000,2.454843
2026-04-22T11:54:58.699+02:00,14,10.000000,27,2.700000,-1.651444
2026-04-22T11:54:58.699+02:00,14,10.000000,28,2.800000,3.504268
2026-04-22T11:54:58.699+02:00,14,10.000000,29,2.900000,-5.453039
2026-04-22T11:54:58.699+02:00,14,10.000000,30,3.000000,4.804980
2026-04-22T11:54:58.699+02:00,14,10.000000,31,3.100000,-2.457530
2026-04-22T11:54:58.699+02:00,14,10.000000,32,3.200000,1.652993
2026-04-22T11:54:58.699+02:00,14,10.000000,33,3.300000,-3.505072
2026-04-22T11:54:58.699+02:00,14,10.000000,34,3.400000,5.454519
2026-04-22T11:54:58.699+02:00,14,10.000000,35,3.500000,-4.807624
2026-04-22T11:54:58.699+02:00,14,10.000000,36,3.600000,2.460213
2026-04-22T11:54:58.699+02:00,14,10.000000,37,3.700000,-1.654270
2026-04-22T11:54:58.699+02:00,14,10.000000,38,3.800000,3.505872
2026-04-22T11:54:58.699+02:00,14,10.000000,39,3.900000,-5.455996
2026-04-22T11:54:58.699+02:00,14,10.000000,40,4.000000,4.810265
2026-04-22T11:54:58.699+02:00,14,10.000000,41,4.100000,-2.462893
2026-04-22T11:54:58.699+02:00,14,10.000000,42,4.200000,1.655813
2026-04-22T11:54:58.699+02:00,14,10.000000,43,4.300000,-3.506668
2026-04-22T11:54:58.699+02:00,14,10.000000,44,4.400000,5.457467
2026-04-22T11:54:58.699+02:00,14,10.000000,45,4.500000,-4.813669
2026-04-22T11:54:58.699+02:00,14,10.000000,46,4.600000,2.463827
2026-04-22T11:54:58.699+02:00,14,10.000000,47,4.700000,-1.657353
2026-04-22T11:54:58.699+02:00,14,10.000000,48,4.800000,3.507460
2026-04-22T11:54:58.699+02:00,14,10.000000,49,4.900000,-5.458935
2026-04-22T11:54:58.699+02:00,14,10.000000,50,5.000000,4.816301
2026-04-22T11:54:58.699+02:00,14,10.000000,51,5.100000,-2.466504
2026-04-22T11:54:58.699+02:00,14,10.000000,52,5.200000,1.658889
2026-04-22T11:54:58.699+02:00,14,10.000000,53,5.300000,-3.507273
2026-04-22T11:54:58.699+02:00,14,10.000000,54,5.400000,5.460398
2026-04-22T11:54:58.699+02:00,14,10.000000,55,5.500000,-4.818929
2026-04-22T11:54:58.699+02:00,14,10.000000,56,5.600000,2.469177
2026-04-22T11:54:58.699+02:00,14,10.000000,57,5.700000,-1.660422
2026-04-22T11:54:58.699+02:00,14,10.000000,58,5.800000,3.508058
2026-04-22T11:54:58.699+02:00,14,10.000000,59,5.900000,-5.461857
2026-04-22T11:54:58.699+02:00,14,10.000000,60,6.000000,4.821553
2026-04-22T11:54:58.699+02:00,14,10.000000,61,6.100000,-2.472658
2026-04-22T11:54:58.699+02:00,14,10.000000,62,6.200000,1.660221
2026-04-22T11:54:58.699+02:00,14,10.000000,63,6.300000,-3.508839
2026-04-22T11:54:58.699+02:00,14,10.000000,64,6.400000,5.463312
2026-04-22T11:54:58.699+02:00,14,10.000000,65,6.500000,-4.824172
2026-04-22T11:54:58.699+02:00,14,10.000000,66,6.600000,2.475325
2026-04-22T11:54:58.699+02:00,14,10.000000,67,6.700000,-1.661751
2026-04-22T11:54:58.699+02:00,14,10.000000,68,6.800000,3.509617
2026-04-22T11:54:58.699+02:00,14,10.000000,69,6.900000,-5.464424
2026-04-22T11:54:58.699+02:00,14,10.000000,70,7.000000,4.826788
2026-04-22T11:54:58.699+02:00,14,10.000000,71,7.100000,-2.477988
2026-04-22T11:54:58.699+02:00,14,10.000000,72,7.200000,1.663278
2026-04-22T11:54:58.699+02:00,14,10.000000,73,7.300000,-3.510391
2026-04-22T11:54:58.699+02:00,14,10.000000,74,7.400000,5.465870
2026-04-22T11:54:58.699+02:00,14,10.000000,75,7.500000,-4.829399
2026-04-22T11:54:58.699+02:00,14,10.000000,76,7.600000,2.480648
2026-04-22T11:54:58.699+02:00,14,10.000000,77,7.700000,-1.664538
2026-04-22T11:54:58.699+02:00,14,10.000000,78,7.800000,3.509440
2026-04-22T11:54:58.699+02:00,14,10.000000,79,7.900000,-5.467311
2026-04-22T11:54:58.699+02:00,14,10.000000,80,8.000000,4.832007
2026-04-22T11:54:58.699+02:00,14,10.000000,81,8.100000,-2.483304
2026-04-22T11:54:58.699+02:00,14,10.000000,82,8.200000,1.666059
2026-04-22T11:54:58.699+02:00,14,10.000000,83,8.300000,-3.510210
2026-04-22T11:54:58.699+02:00,14,10.000000,84,8.400000,5.468749
2026-04-22T11:54:58.699+02:00,14,10.000000,85,8.500000,-4.835376
2026-04-22T11:54:58.699+02:00,14,10.000000,86,8.600000,2.485957
2026-04-22T11:54:58.699+02:00,14,10.000000,87,8.700000,-1.667577
2026-04-22T11:54:58.699+02:00,14,10.000000,88,8.800000,3.510976
2026-04-22T11:54:58.699+02:00,14,10.000000,89,8.900000,-5.470182
2026-04-22T11:54:58.699+02:00,14,10.000000,90,9.000000,4.837975
2026-04-22T11:54:58.699+02:00,14,10.000000,91,9.100000,-2.488606
2026-04-22T11:54:58.699+02:00,14,10.000000,92,9.200000,1.669091
2026-04-22T11:54:58.699+02:00,14,10.000000,93,9.300000,-3.510763
2026-04-22T11:54:58.699+02:00,14,10.000000,94,9.400000,5.469901
2026-04-22T11:54:58.699+02:00,14,10.000000,95,9.500000,-4.840570
2026-04-22T11:54:58.699+02:00,14,10.000000,96,9.600000,2.491252
2026-04-22T11:54:58.699+02:00,14,10.000000,97,9.700000,-1.670603
2026-04-22T11:54:58.699+02:00,14,10.000000,98,9.800000,3.511522
2026-04-22T11:54:58.699+02:00,14,10.000000,99,9.900000,-5.471329
2026-04-22T11:54:58.699+02:00,14,10.000000,100,10.000000,4.843161
2026-04-22T11:54:58.699+02:00,14,10.000000,101,10.100000,-2.494709
2026-04-22T11:54:58.699+02:00,14,10.000000,102,10.200000,1.672111
2026-04-22T11:54:58.699+02:00,14,10.000000,103,10.300000,-3.512276
